Wed Jun  8 09:52:26 2022 Epoch 16, lr: 0.0009880, val loss: 59.62657, acc: 78.80000
Wed Jun  8 09:52:38 2022 Epoch 17, lr: 0.0009862, val loss: 57.49244, acc: 80.33000
Wed Jun  8 09:52:49 2022 Epoch 18, lr: 0.0009843, val loss: 56.87452, acc: 79.94000
Wed Jun  8 09:53:00 2022 Epoch 19, lr: 0.0009823, val loss: 54.70709, acc: 80.69000
Wed Jun  8 09:53:11 2022 Epoch 20, lr: 0.0009801, val loss: 55.70924, acc: 80.57000
Wed Jun  8 09:53:24 2022 Epoch 21, lr: 0.0009779, val loss: 51.62104, acc: 81.81000
Wed Jun  8 09:53:35 2022 Epoch 22, lr: 0.0009755, val loss: 51.65032, acc: 82.03000
Wed Jun  8 09:53:46 2022 Epoch 23, lr: 0.0009730, val loss: 52.82194, acc: 81.72000
Wed Jun  8 09:53:58 2022 Epoch 24, lr: 0.0009704, val loss: 50.31959, acc: 82.26000
Wed Jun  8 09:54:09 2022 Epoch 25, lr: 0.0009677, val loss: 50.99492, acc: 82.10000
Wed Jun  8 09:54:21 2022 Epoch 26, lr: 0.0009649, val loss: 50.14417, acc: 82.60000
Wed Jun  8 09:54:33 2022 Epoch 27, lr: 0.0009619, val loss: 48.96959, acc: 82.88000
Wed Jun  8 09:54:45 2022 Epoch 28, lr: 0.0009589, val loss: 46.92825, acc: 83.78000
Wed Jun  8 09:54:56 2022 Epoch 29, lr: 0.0009557, val loss: 48.66180, acc: 83.10000
Wed Jun  8 09:55:07 2022 Epoch 30, lr: 0.0009524, val loss: 47.87996, acc: 83.36000
Wed Jun  8 09:55:18 2022 Epoch 31, lr: 0.0009490, val loss: 47.29754, acc: 83.53000
Wed Jun  8 09:55:30 2022 Epoch 32, lr: 0.0009455, val loss: 46.07486, acc: 84.15000
Wed Jun  8 09:55:42 2022 Epoch 33, lr: 0.0009419, val loss: 45.03528, acc: 84.56000
Wed Jun  8 09:55:53 2022 Epoch 34, lr: 0.0009382, val loss: 46.35232, acc: 83.95000
Wed Jun  8 09:56:04 2022 Epoch 35, lr: 0.0009343, val loss: 45.46534, acc: 84.37000
Wed Jun  8 09:56:15 2022 Epoch 36, lr: 0.0009304, val loss: 45.45701, acc: 84.49000
Wed Jun  8 09:56:27 2022 Epoch 37, lr: 0.0009263, val loss: 43.90653, acc: 84.73000
Wed Jun  8 09:56:39 2022 Epoch 38, lr: 0.0009222, val loss: 44.94833, acc: 84.88000
Wed Jun  8 09:56:50 2022 Epoch 39, lr: 0.0009179, val loss: 43.37778, acc: 84.88000
Wed Jun  8 09:57:02 2022 Epoch 40, lr: 0.0009135, val loss: 43.28620, acc: 84.94000
Wed Jun  8 09:57:14 2022 Epoch 41, lr: 0.0009091, val loss: 41.97434, acc: 85.42000
Wed Jun  8 09:57:25 2022 Epoch 42, lr: 0.0009045, val loss: 42.68417, acc: 85.26000
Wed Jun  8 09:57:36 2022 Epoch 43, lr: 0.0008998, val loss: 41.96982, acc: 85.58000
Wed Jun  8 09:57:48 2022 Epoch 44, lr: 0.0008951, val loss: 41.59257, acc: 85.72000
Wed Jun  8 09:57:59 2022 Epoch 45, lr: 0.0008902, val loss: 41.79502, acc: 85.32000
Wed Jun  8 09:58:11 2022 Epoch 46, lr: 0.0008853, val loss: 41.19349, acc: 85.83000
Wed Jun  8 09:58:22 2022 Epoch 47, lr: 0.0008802, val loss: 41.04859, acc: 85.81000
Wed Jun  8 09:58:34 2022 Epoch 48, lr: 0.0008751, val loss: 40.11414, acc: 86.34000
Wed Jun  8 09:58:46 2022 Epoch 49, lr: 0.0008698, val loss: 39.72972, acc: 86.58000
